id,data_inversa,ano,mes,uf,br,km,Duplicação,UPS/km,UPS,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
61578,12/08/2017,2017,8,MG,381,495,sem obra,0.00565610859728507,5,4,0,1,0,2,1,1,4
61605,12/03/2017,2017,3,MG,381,211,sem obra,0.00565610859728507,5,5,0,4,1,0,0,5,1
61617,12/08/2017,2017,8,MG,381,915.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
61619,12/08/2017,2017,8,MG,381,442.6,sem obra,0.00565610859728507,5,6,0,4,1,1,0,5,3
61743,13/08/2017,2017,8,MG,381,653.9,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
61772,13/08/2017,2017,8,MG,381,525,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
61802,27/07/2017,2017,7,MG,381,260,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
61819,13/08/2017,2017,8,MG,381,734,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,1
61825,13/08/2017,2017,8,MG,381,911.9,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
61850,13/08/2017,2017,8,MG,381,921.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
61879,13/08/2017,2017,8,MG,381,348,sem obra,0.00565610859728507,5,6,0,0,5,1,0,5,2
61903,13/08/2017,2017,8,MG,381,913.9,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
61983,13/08/2017,2017,8,MG,381,908.1,sem obra,0.00565610859728507,5,5,0,1,1,3,0,2,2
62038,14/08/2017,2017,8,MG,381,617,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
62086,14/08/2017,2017,8,MG,381,478,sem obra,0.00565610859728507,5,2,0,1,0,0,1,1,2
62097,14/08/2017,2017,8,MG,381,524.5,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
62121,14/08/2017,2017,8,MG,381,688,sem obra,0.0147058823529412,13,5,2,0,1,2,0,1,3
62141,14/08/2017,2017,8,MG,381,928.7,sem obra,0.00565610859728507,5,3,0,1,1,1,0,2,1
62166,14/08/2017,2017,8,MG,381,484.8,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
62171,14/08/2017,2017,8,MG,381,289,Lote 3,0.034965034965035,1,1,0,0,0,1,0,0,1
62225,14/08/2017,2017,8,MG,381,227.7,sem obra,0.00565610859728507,5,3,0,0,1,0,2,1,1
62277,15/08/2017,2017,8,MG,381,375,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
62291,15/08/2017,2017,8,MG,381,494.5,sem obra,0.00565610859728507,5,2,0,0,2,0,0,2,1
62330,10/02/2017,2017,2,MG,381,929.5,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,1
62348,15/08/2017,2017,8,MG,381,420.5,Lote 7,0.133333333333333,5,4,0,0,4,0,0,4,1
62366,15/08/2017,2017,8,MG,381,450.9,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,1
62380,15/08/2017,2017,8,MG,381,153.6,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
62461,15/08/2017,2017,8,MG,381,893,sem obra,0.00565610859728507,5,4,0,1,0,3,0,1,1
62466,16/08/2017,2017,8,MG,381,936.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62469,16/08/2017,2017,8,MG,381,704.3,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
62473,16/08/2017,2017,8,MG,381,848.9,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
62480,16/08/2017,2017,8,MG,381,623.6,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62535,16/08/2017,2017,8,MG,381,495.5,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
62574,16/08/2017,2017,8,MG,381,924.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62576,16/08/2017,2017,8,MG,381,609.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62583,16/08/2017,2017,8,MG,381,903.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62586,16/08/2017,2017,8,MG,381,683,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62606,16/08/2017,2017,8,MG,381,886.2,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,1
62617,24/03/2017,2017,3,MG,381,439,sem obra,0.0147058823529412,13,2,1,0,0,1,0,0,1
62643,16/08/2017,2017,8,MG,381,936.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62691,16/08/2017,2017,8,MG,381,381,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62704,16/08/2017,2017,8,MG,381,673.9,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
62722,16/08/2017,2017,8,MG,381,508.6,sem obra,0.00113122171945701,1,1,0,0,0,0,1,0,1
62748,17/08/2017,2017,8,MG,381,483,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
62749,17/08/2017,2017,8,MG,381,477,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
62822,17/08/2017,2017,8,MG,381,912.9,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
62834,17/08/2017,2017,8,MG,381,728,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62835,17/08/2017,2017,8,MG,381,908.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62836,17/08/2017,2017,8,MG,381,939.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62843,17/08/2017,2017,8,MG,381,737,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
62878,17/08/2017,2017,8,MG,381,799.4,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62897,17/08/2017,2017,8,MG,381,538.7,sem obra,0.00565610859728507,5,10,0,10,0,0,0,10,1
62948,17/08/2017,2017,8,MG,381,722,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
62949,17/08/2017,2017,8,MG,381,729.5,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,1
62950,17/08/2017,2017,8,MG,381,726,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62952,17/08/2017,2017,8,MG,381,707,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
62955,17/08/2017,2017,8,MG,381,728.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
62999,18/08/2017,2017,8,MG,381,562.5,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
63009,18/08/2017,2017,8,MG,381,923.4,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
63011,18/08/2017,2017,8,MG,381,653,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
63017,18/08/2017,2017,8,MG,381,594.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63044,18/08/2017,2017,8,MG,381,729.8,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,1
63045,18/08/2017,2017,8,MG,381,715,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
63059,18/08/2017,2017,8,MG,381,721.9,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63061,18/08/2017,2017,8,MG,381,903,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63063,18/08/2017,2017,8,MG,381,432,sem obra,0.00565610859728507,5,4,0,2,0,2,0,2,2
63074,18/08/2017,2017,8,MG,381,747.5,sem obra,0.0147058823529412,13,2,1,1,0,0,0,1,1
63082,18/08/2017,2017,8,MG,381,418,Lote 7,0.133333333333333,5,7,0,2,0,5,0,2,3
63089,18/08/2017,2017,8,MG,381,913,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63097,18/08/2017,2017,8,MG,381,729,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,1
63107,18/08/2017,2017,8,MG,381,908,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63116,18/08/2017,2017,8,MG,381,496,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
63178,18/08/2017,2017,8,MG,381,732.4,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63185,18/08/2017,2017,8,MG,381,924.7,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
63242,18/08/2017,2017,8,MG,381,356.2,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
63248,18/08/2017,2017,8,MG,381,455.8,sem obra,0.00565610859728507,5,4,0,2,2,0,0,4,2
63279,19/08/2017,2017,8,MG,381,833.6,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
63282,19/08/2017,2017,8,MG,381,497,sem obra,0.00565610859728507,5,2,0,0,2,0,0,2,1
63290,19/08/2017,2017,8,MG,381,491,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
63307,19/08/2017,2017,8,MG,381,491,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
63323,19/08/2017,2017,8,MG,381,737.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63339,19/08/2017,2017,8,MG,381,578,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
63340,19/08/2017,2017,8,MG,381,363.9,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63390,19/08/2017,2017,8,MG,381,705.3,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
63397,19/08/2017,2017,8,MG,381,923,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
63415,19/08/2017,2017,8,MG,381,497,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
63462,19/08/2017,2017,8,MG,381,479,sem obra,0.00565610859728507,5,3,0,2,0,0,1,2,2
63506,19/08/2017,2017,8,MG,381,847.8,sem obra,0.00565610859728507,5,6,0,2,0,4,0,2,4
63524,19/08/2017,2017,8,MG,381,887.8,sem obra,0.0147058823529412,13,4,1,0,0,1,2,0,2
63525,19/08/2017,2017,8,MG,381,599.3,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
63584,20/08/2017,2017,8,MG,381,873.5,sem obra,0.00113122171945701,1,1,0,0,0,0,1,0,1
63595,20/08/2017,2017,8,MG,381,402.4,Lote 7,0.133333333333333,5,3,0,2,0,1,0,2,2
63616,20/08/2017,2017,8,MG,381,768,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
63632,20/08/2017,2017,8,MG,381,937,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,1
63689,20/08/2017,2017,8,MG,381,506,sem obra,0.00565610859728507,5,3,0,2,0,1,0,2,2
63692,20/08/2017,2017,8,MG,381,949.5,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
63695,20/08/2017,2017,8,MG,381,503.5,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
63726,20/08/2017,2017,8,MG,381,947.2,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,1
63741,20/08/2017,2017,8,MG,381,876.9,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
63751,20/08/2017,2017,8,MG,381,930.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63774,20/08/2017,2017,8,MG,381,496,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
63795,20/08/2017,2017,8,MG,381,768.4,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63835,20/08/2017,2017,8,MG,381,729.9,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
63837,20/08/2017,2017,8,MG,381,876.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
63847,20/08/2017,2017,8,MG,381,948.8,sem obra,0.00565610859728507,5,4,0,2,0,2,0,2,3
63863,20/08/2017,2017,8,MG,381,342,sem obra,0.0147058823529412,13,3,1,2,0,0,0,2,1
63916,21/08/2017,2017,8,MG,381,496,sem obra,0.00113122171945701,1,5,0,0,0,3,2,0,1
63919,21/08/2017,2017,8,MG,381,497.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
64033,21/08/2017,2017,8,MG,381,304,Lote 3,0.174825174825175,5,1,0,1,0,0,0,1,1
64035,21/08/2017,2017,8,MG,381,803.2,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
64069,21/08/2017,2017,8,MG,381,526.9,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
64107,21/08/2017,2017,8,MG,381,525,sem obra,0.0147058823529412,13,3,1,0,0,2,0,0,3
64137,21/08/2017,2017,8,MG,381,937,sem obra,0.00113122171945701,1,3,0,0,0,2,1,0,2
64144,22/08/2017,2017,8,MG,381,289,Lote 3,0.174825174825175,5,1,0,1,0,0,0,1,1
64151,22/08/2017,2017,8,MG,381,907,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
64285,22/08/2017,2017,8,MG,381,480,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
64338,22/08/2017,2017,8,MG,381,933,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
64360,22/08/2017,2017,8,MG,381,454.9,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
64377,22/08/2017,2017,8,MG,381,546.5,sem obra,0.0147058823529412,13,1,1,0,0,0,0,0,1
64395,22/08/2017,2017,8,MG,381,764.8,sem obra,0.00565610859728507,5,2,0,1,0,0,1,1,1
64396,23/08/2017,2017,8,MG,381,481.5,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
64399,23/08/2017,2017,8,MG,381,925.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
64420,23/08/2017,2017,8,MG,381,771.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
64421,22/08/2017,2017,8,MG,381,492.8,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
64443,23/08/2017,2017,8,MG,381,934,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
64477,23/08/2017,2017,8,MG,381,897.9,sem obra,0.0147058823529412,13,4,1,0,0,1,2,0,2
64564,23/08/2017,2017,8,MG,381,519,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
64574,23/08/2017,2017,8,MG,381,541.8,sem obra,0.00565610859728507,5,3,0,2,0,1,0,2,1
64591,23/08/2017,2017,8,MG,381,494,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
64619,23/08/2017,2017,8,MG,381,514,sem obra,0.00565610859728507,5,31,0,5,0,26,0,5,4
64632,24/08/2017,2017,8,MG,381,570.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
64673,15/07/2017,2017,7,MG,381,686.8,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
64710,24/08/2017,2017,8,MG,381,421.6,Lote 7,0.133333333333333,5,2,0,0,1,1,0,1,2
64728,24/08/2017,2017,8,MG,381,451.3,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
64732,24/08/2017,2017,8,MG,381,527.8,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
64738,24/08/2017,2017,8,MG,381,843.7,sem obra,0.00565610859728507,5,2,0,1,1,0,0,2,1
64779,24/08/2017,2017,8,MG,381,495.5,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
64787,09/08/2017,2017,8,MG,381,440,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
64833,24/08/2017,2017,8,MG,381,518.3,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
64857,25/08/2017,2017,8,MG,381,772.8,sem obra,0.0147058823529412,13,6,1,2,0,3,0,2,3
64860,25/08/2017,2017,8,MG,381,405,Lote 7,0.0266666666666667,1,1,0,0,0,1,0,0,1
64875,25/08/2017,2017,8,MG,381,484.2,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
64988,25/08/2017,2017,8,MG,381,519,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65045,25/08/2017,2017,8,MG,381,452.4,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,2
65052,25/08/2017,2017,8,MG,381,874.4,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
65077,25/08/2017,2017,8,MG,381,922.8,sem obra,0.0147058823529412,13,2,1,0,0,0,1,0,2
65080,25/08/2017,2017,8,MG,381,454.5,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
65119,26/08/2017,2017,8,MG,381,853.9,sem obra,0.0147058823529412,13,2,1,0,0,1,0,0,2
65124,26/08/2017,2017,8,MG,381,665,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65127,26/08/2017,2017,8,MG,381,602.2,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
65143,26/08/2017,2017,8,MG,381,936.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65147,26/08/2017,2017,8,MG,381,936.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65149,26/08/2017,2017,8,MG,381,936.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65245,26/08/2017,2017,8,MG,381,335,sem obra,0.0147058823529412,13,1,1,0,0,0,0,0,1
65255,26/08/2017,2017,8,MG,381,933,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
65257,26/08/2017,2017,8,MG,381,480,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
65335,26/08/2017,2017,8,MG,381,492.7,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,1
65359,26/08/2017,2017,8,MG,381,882.2,sem obra,0.00565610859728507,5,5,0,3,0,2,0,3,3
65385,26/08/2017,2017,8,MG,381,840.1,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
65406,27/08/2017,2017,8,MG,381,453,sem obra,0.00565610859728507,5,2,0,1,0,0,1,1,1
65434,27/08/2017,2017,8,MG,381,892.8,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
65466,27/08/2017,2017,8,MG,381,942,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,1
65496,27/08/2017,2017,8,MG,381,892.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65534,27/08/2017,2017,8,MG,381,494,sem obra,0.00565610859728507,5,2,0,0,1,0,1,1,1
65536,27/08/2017,2017,8,MG,381,925.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65550,27/08/2017,2017,8,MG,381,655.3,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65567,27/08/2017,2017,8,MG,381,501,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
65579,27/08/2017,2017,8,MG,381,488,sem obra,0.00565610859728507,5,5,0,4,0,1,0,4,2
65657,27/08/2017,2017,8,MG,381,857.9,sem obra,0.00565610859728507,5,4,0,0,1,3,0,1,2
65714,28/08/2017,2017,8,MG,381,658.4,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65721,28/08/2017,2017,8,MG,381,485,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
65742,28/08/2017,2017,8,MG,381,484.6,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
65748,28/08/2017,2017,8,MG,381,785.9,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,1
65751,27/08/2017,2017,8,MG,381,170,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
65765,28/08/2017,2017,8,MG,381,707.1,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
65832,28/08/2017,2017,8,MG,381,604.5,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
65835,28/08/2017,2017,8,MG,381,519.5,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,2
65840,28/08/2017,2017,8,MG,381,362,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65844,28/08/2017,2017,8,MG,381,941.2,sem obra,0.0147058823529412,13,5,2,0,0,1,2,0,2
65863,28/08/2017,2017,8,MG,381,491.4,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,2
65876,28/08/2017,2017,8,MG,381,492,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
65920,28/08/2017,2017,8,MG,381,492,sem obra,0.00565610859728507,5,5,0,2,0,3,0,2,2
65945,28/08/2017,2017,8,MG,381,831.3,sem obra,0.00565610859728507,5,5,0,3,0,2,0,3,1
65949,29/08/2017,2017,8,MG,381,704.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
65979,29/08/2017,2017,8,MG,381,172.8,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
65991,29/08/2017,2017,8,MG,381,687.9,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
65992,29/08/2017,2017,8,MG,381,521,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
66043,18/08/2017,2017,8,MG,381,751,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
66216,30/08/2017,2017,8,MG,381,731.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
66270,30/08/2017,2017,8,MG,381,407,Lote 7,0.133333333333333,5,3,0,0,1,2,0,1,3
66305,30/08/2017,2017,8,MG,381,942.2,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
66312,30/08/2017,2017,8,MG,381,412,Lote 7,0.133333333333333,5,1,0,1,0,0,0,1,1
66365,30/08/2017,2017,8,MG,381,268,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,1
66376,30/08/2017,2017,8,MG,381,351,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
66377,30/08/2017,2017,8,MG,381,908,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,1
66378,30/08/2017,2017,8,MG,381,908,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
66393,31/08/2017,2017,8,MG,381,840,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
66400,31/08/2017,2017,8,MG,381,600,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
66410,31/08/2017,2017,8,MG,381,503,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
66546,31/08/2017,2017,8,MG,381,745.9,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
66580,31/08/2017,2017,8,MG,381,414.7,Lote 7,0.0266666666666667,1,1,0,0,0,1,0,0,1
66623,01/09/2017,2017,9,MG,381,853.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
66624,01/09/2017,2017,9,MG,381,761.3,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
66637,01/09/2017,2017,9,MG,381,861.8,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
66644,01/09/2017,2017,9,MG,381,398,Lote 7,0.133333333333333,5,3,0,3,0,0,0,3,1
66739,14/05/2017,2017,5,MG,381,924,sem obra,0.00565610859728507,5,3,0,3,0,0,0,3,1
66797,01/09/2017,2017,9,MG,381,505,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,2
66811,01/09/2017,2017,9,MG,381,335,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
66921,02/09/2017,2017,9,MG,381,571.5,sem obra,0.0147058823529412,13,1,1,0,0,0,0,0,1
66935,02/09/2017,2017,9,MG,381,908.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
66994,02/09/2017,2017,9,MG,381,908.8,sem obra,0.00565610859728507,5,5,0,2,0,3,0,2,2
67043,02/09/2017,2017,9,MG,381,443,sem obra,0.0147058823529412,13,2,1,0,0,1,0,0,2
67085,02/09/2017,2017,9,MG,381,493.8,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
67112,02/09/2017,2017,9,MG,381,482.6,sem obra,0.00565610859728507,5,5,0,1,0,4,0,1,2
67163,02/09/2017,2017,9,MG,381,334,sem obra,0.0147058823529412,13,5,1,1,0,0,3,1,2
67171,02/09/2017,2017,9,MG,381,727,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
67214,03/09/2017,2017,9,MG,381,435.8,sem obra,0.00565610859728507,5,4,0,3,1,0,0,4,1
67242,03/09/2017,2017,9,MG,381,680,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,1
67261,03/09/2017,2017,9,MG,381,874.2,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,3
67267,03/09/2017,2017,9,MG,381,934.4,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
67328,03/09/2017,2017,9,MG,381,373,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
67347,03/09/2017,2017,9,MG,381,421,Lote 7,0.133333333333333,5,5,0,2,0,2,1,2,2
67399,03/09/2017,2017,9,MG,381,812,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
67402,03/09/2017,2017,9,MG,381,821,sem obra,0.00565610859728507,5,4,0,4,0,0,0,4,1
67526,04/09/2017,2017,9,MG,381,379,sem obra,0.00565610859728507,5,4,0,4,0,0,0,4,2
67535,04/09/2017,2017,9,MG,381,854.2,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
67544,04/09/2017,2017,9,MG,381,925.5,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
67562,04/09/2017,2017,9,MG,381,451.6,sem obra,0.00565610859728507,5,3,0,2,0,1,0,2,2
67571,04/09/2017,2017,9,MG,381,484.8,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
67595,27/08/2017,2017,8,MG,381,354,sem obra,0.00565610859728507,5,3,0,2,0,1,0,2,2
67619,04/09/2017,2017,9,MG,381,807.9,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,1
67689,04/09/2017,2017,9,MG,381,395.4,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
67754,04/09/2017,2017,9,MG,381,308,Lote 3,0.034965034965035,1,1,0,0,0,1,0,0,1
67762,05/09/2017,2017,9,MG,381,889,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
67767,05/09/2017,2017,9,MG,381,558,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
67779,05/09/2017,2017,9,MG,381,506.7,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
67780,05/09/2017,2017,9,MG,381,591.8,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,2
67845,05/09/2017,2017,9,MG,381,706,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
67855,05/09/2017,2017,9,MG,381,604,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,1
67917,05/09/2017,2017,9,MG,381,678,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
67921,05/09/2017,2017,9,MG,381,901,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,1
67969,05/09/2017,2017,9,MG,381,398,Lote 7,0.133333333333333,5,2,0,1,0,1,0,1,2
67975,05/09/2017,2017,9,MG,381,480.1,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
67992,05/09/2017,2017,9,MG,381,215,sem obra,0.00565610859728507,5,4,0,0,1,3,0,1,2
68014,06/09/2017,2017,9,MG,381,592.6,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,2
68098,06/09/2017,2017,9,MG,381,783.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
68106,06/09/2017,2017,9,MG,381,906.1,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
68151,06/09/2017,2017,9,MG,381,238.2,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
68164,06/09/2017,2017,9,MG,381,491,sem obra,0.00565610859728507,5,4,0,1,0,3,0,1,4
68274,07/09/2017,2017,9,MG,381,862.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
68295,07/09/2017,2017,9,MG,381,519.1,sem obra,0.00565610859728507,5,6,0,5,1,0,0,6,1
68299,07/09/2017,2017,9,MG,381,457.1,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
